gridID,TreeFrac,CropFrac,ShrubFrac,HerbFrac
9255,0.0003,0.0000,0.2867,0.5220
9256,0.0000,0.0000,0.2844,0.4484
9257,0.0008,0.0002,0.2563,0.4185
9258,0.0034,0.0620,0.2350,0.4018
9259,0.0011,0.0000,0.2922,0.5850
9260,0.0009,0.0000,0.2863,0.6563
9261,0.0004,0.0014,0.2356,0.7032
9262,0.0000,0.0000,0.2740,0.5803
9263,0.0000,0.0000,0.2665,0.6033
9264,0.0003,0.0000,0.2292,0.6180
9265,0.0003,0.0028,0.2079,0.5171
9266,0.0002,0.0019,0.1893,0.5721
9267,0.0017,0.0128,0.2024,0.5976
9268,0.0003,0.0004,0.2118,0.5513
9269,0.0003,0.0004,0.2401,0.4522
9270,0.0020,0.0001,0.2443,0.5881
9271,0.0011,0.0001,0.2583,0.5283
9272,0.0024,0.0091,0.2644,0.5405
9273,0.0023,0.0003,0.2275,0.6047
9274,0.0056,0.0048,0.2181,0.5966
9275,0.0025,0.0509,0.1816,0.6443
9276,0.0011,0.0478,0.2007,0.6350
9277,0.0035,0.0655,0.2138,0.5800
9278,0.0141,0.0353,0.1513,0.3542
9279,0.0099,0.0265,0.1799,0.4614
9280,0.0167,0.0194,0.1835,0.5039
9281,0.0161,0.0733,0.1840,0.5170
9282,0.0143,0.0532,0.2202,0.6368
9283,0.0215,0.0766,0.2195,0.5608
9284,0.0229,0.0699,0.2472,0.5730
9285,0.0189,0.0786,0.2076,0.5873
9286,0.0525,0.0402,0.2517,0.5866
9287,0.0756,0.0420,0.2295,0.5761
9288,0.0867,0.0569,0.2397,0.5385
9289,0.0945,0.0216,0.2505,0.5735
9290,0.2353,0.0139,0.2176,0.4663
9291,0.2671,0.0132,0.1915,0.4526
9292,0.2355,0.0242,0.2079,0.4706
9293,0.2982,0.0352,0.1918,0.4118
9294,0.3060,0.0285,0.1768,0.4281
9295,0.1833,0.0870,0.1645,0.5166
9296,0.0542,0.3966,0.1000,0.4204
9297,0.0507,0.4187,0.0882,0.3919
9298,0.1601,0.1282,0.1473,0.5033
9299,0.2509,0.0388,0.1606,0.5007
9300,0.2442,0.0109,0.1797,0.5278
9301,0.2822,0.0208,0.1677,0.4832
9302,0.2149,0.0281,0.1776,0.5616
9303,0.2654,0.0457,0.1579,0.5003
9304,0.2293,0.0338,0.1548,0.5391
9305,0.1737,0.2276,0.0963,0.4713
9306,0.2729,0.1470,0.0986,0.4583
9307,0.1648,0.2069,0.0940,0.5050
9308,0.2143,0.1688,0.0973,0.4877
9309,0.2287,0.1315,0.0957,0.4654
9310,0.1877,0.2288,0.0688,0.4733
9311,0.2777,0.0602,0.0989,0.5299
9312,0.3919,0.0252,0.0934,0.4484
9313,0.4175,0.0095,0.0955,0.4415
9314,0.3286,0.0075,0.1019,0.5210
9315,0.4258,0.0069,0.0952,0.4321
9316,0.4165,0.0092,0.0879,0.4413
9317,0.3835,0.0325,0.0622,0.3246
9318,0.3261,0.0710,0.0614,0.5047
9319,0.2256,0.2924,0.0552,0.3882
9320,0.2396,0.1479,0.0707,0.4690
9321,0.1857,0.3638,0.0555,0.3720
9322,0.2031,0.2020,0.0656,0.5034
9323,0.3482,0.0447,0.0525,0.5323
9324,0.2627,0.0893,0.0522,0.5432
9325,0.3313,0.0506,0.0503,0.4795
9326,0.2676,0.1033,0.0500,0.3733
9327,0.3130,0.0889,0.0430,0.3324
9328,0.4329,0.1384,0.0291,0.3816
9329,0.5179,0.0394,0.0346,0.3732
9330,0.4889,0.0521,0.0367,0.3801
9331,0.5663,0.0453,0.0283,0.3355
9332,0.5753,0.0459,0.0276,0.3204
9333,0.6039,0.0368,0.0228,0.2875
9334,0.6635,0.0190,0.0261,0.2489
9335,0.5403,0.0606,0.0240,0.3492
9336,0.5798,0.0557,0.0251,0.3039
9337,0.6652,0.0302,0.0253,0.2619
9338,0.6263,0.0411,0.0306,0.2813
9339,0.6884,0.0177,0.0260,0.2508
9340,0.6743,0.0278,0.0319,0.2159
9341,0.7108,0.0216,0.0194,0.1834
9342,0.7943,0.0193,0.0150,0.1510
9343,0.8054,0.0215,0.0110,0.1446
9344,0.7841,0.0139,0.0146,0.1565
9345,0.8304,0.0092,0.0127,0.1343
9346,0.8329,0.0048,0.0140,0.1092
9347,0.7430,0.0201,0.0211,0.1795
9348,0.7401,0.0524,0.0224,0.1594
9349,0.4128,0.1519,0.0425,0.2976
9350,0.6941,0.0281,0.0191,0.1416
9351,0.8046,0.0226,0.0199,0.1163
9352,0.8156,0.0047,0.0128,0.0864
9353,0.9249,0.0023,0.0081,0.0573
9354,0.9122,0.0061,0.0049,0.0609
9355,0.8136,0.0136,0.0111,0.1108
9356,0.8604,0.0094,0.0116,0.1060
9357,0.8305,0.0141,0.0189,0.1230
9358,0.8394,0.0125,0.0123,0.1115
9359,0.8565,0.0191,0.0108,0.0997
9360,0.8765,0.0103,0.0097,0.0853
9361,0.6066,0.1219,0.0401,0.1843
9362,0.3498,0.3380,0.0252,0.2100
9363,0.2953,0.4862,0.0279,0.1440
9364,0.4765,0.3095,0.0275,0.1395
9365,0.3183,0.4412,0.0269,0.1332
9366,0.5612,0.1498,0.0229,0.1057
9367,0.9520,0.0070,0.0021,0.0261
9368,0.8397,0.0393,0.0099,0.0976
9369,0.8611,0.0449,0.0079,0.0757
9370,0.8973,0.0184,0.0077,0.0674
9371,0.8547,0.0227,0.0131,0.0997
9372,0.8510,0.0226,0.0111,0.0926
9373,0.7669,0.0537,0.0179,0.1325
9374,0.8534,0.0241,0.0133,0.0948
9375,0.8242,0.0340,0.0149,0.1096
9376,0.7584,0.0745,0.0179,0.1328
9377,0.7116,0.0885,0.0225,0.1566
9378,0.7334,0.0650,0.0204,0.1504
9379,0.6920,0.0954,0.0223,0.1675
9380,0.7976,0.0476,0.0176,0.1230
9381,0.7658,0.0567,0.0193,0.1374
9382,0.7094,0.0538,0.0219,0.1623
9383,0.7369,0.0292,0.0168,0.1348
9384,0.8016,0.0372,0.0132,0.1106
9385,0.8181,0.0263,0.0167,0.1163
9386,0.7799,0.0265,0.0198,0.1347
9387,0.7873,0.0256,0.0191,0.1363
9388,0.0062,0.0000,0.2538,0.1465
9389,0.0169,0.0000,0.3043,0.1478
9390,0.0210,0.0000,0.3343,0.1636
9391,0.0302,0.0000,0.3304,0.0963
9392,0.0339,0.0000,0.3435,0.0756
9393,0.0340,0.0000,0.3320,0.0862
9394,0.0084,0.0000,0.2594,0.2632
9395,0.0023,0.0054,0.0317,0.0513
9396,0.0015,0.0085,0.0482,0.0785
9397,0.0345,0.0001,0.2278,0.2184
9398,0.0045,0.0000,0.2973,0.3243
9399,0.0086,0.0000,0.2817,0.5398
9400,0.0002,0.0000,0.2368,0.6464
9401,0.0000,0.0000,0.1784,0.6995
9402,0.0001,0.0000,0.2291,0.5065
9403,0.0016,0.0000,0.2936,0.4178
9404,0.0001,0.0000,0.2977,0.4795
9405,0.0022,0.0929,0.2397,0.4183
9406,0.0031,0.0005,0.2389,0.2942
9407,0.0115,0.0085,0.3156,0.4198
9408,0.0552,0.0000,0.3108,0.5483
9409,0.0040,0.0000,0.2782,0.6611
9410,0.0007,0.0005,0.2405,0.6980
9411,0.0012,0.0010,0.2804,0.5877
9412,0.0003,0.0000,0.2861,0.5517
9413,0.0003,0.0000,0.2500,0.5945
9414,0.0004,0.0006,0.1940,0.6292
9415,0.0013,0.0001,0.1654,0.5509
9416,0.0017,0.0006,0.2294,0.6154
9417,0.0010,0.0000,0.2271,0.5102
9418,0.0053,0.0000,0.2339,0.5671
9419,0.0060,0.0000,0.2528,0.6081
9420,0.0027,0.0095,0.2575,0.5452
9421,0.0028,0.0038,0.2577,0.5369
9422,0.0051,0.0009,0.2187,0.4860
9423,0.0028,0.0343,0.1835,0.6328
9424,0.0000,0.0521,0.2023,0.6464
9425,0.0002,0.0216,0.2200,0.6032
9426,0.0002,0.1127,0.2072,0.5784
9427,0.0065,0.1881,0.2017,0.5104
9428,0.0107,0.0879,0.2056,0.4923
9429,0.0142,0.0447,0.1222,0.3110
9430,0.0286,0.1354,0.1406,0.3629
9431,0.0258,0.1633,0.1894,0.4954
9432,0.0203,0.2468,0.1649,0.4475
9433,0.0285,0.2393,0.1826,0.4540
9434,0.0287,0.1590,0.1988,0.5224
9435,0.0495,0.0869,0.2043,0.5820
9436,0.1253,0.0217,0.2370,0.5020
9437,0.0996,0.0203,0.2506,0.5636
9438,0.1005,0.0075,0.2379,0.5972
9439,0.1506,0.0093,0.2226,0.5443
9440,0.1369,0.0406,0.1948,0.5672
9441,0.3272,0.0092,0.1898,0.4185
9442,0.2448,0.0047,0.2103,0.5097
9443,0.2595,0.0523,0.1712,0.4680
9444,0.3112,0.0266,0.1588,0.4250
9445,0.1571,0.1763,0.1341,0.4981
9446,0.1509,0.2192,0.1203,0.4696
9447,0.1603,0.1383,0.1254,0.5201
9448,0.1381,0.1116,0.1658,0.5384
9449,0.2503,0.0300,0.1808,0.5084
9450,0.1781,0.0362,0.1757,0.5851
9451,0.1937,0.0619,0.1799,0.5464
9452,0.2036,0.0940,0.1298,0.5358
9453,0.2009,0.1051,0.1070,0.5521
9454,0.1614,0.1712,0.0919,0.5389
9455,0.3123,0.0707,0.1161,0.4764
9456,0.2281,0.1084,0.1153,0.5175
9457,0.1393,0.1943,0.0860,0.5302
9458,0.2375,0.2092,0.0700,0.4491
9459,0.2228,0.1311,0.0729,0.5156
9460,0.2120,0.0840,0.0922,0.5717
9461,0.2655,0.1250,0.0861,0.4883
9462,0.3782,0.0248,0.1016,0.4438
9463,0.4524,0.0074,0.0911,0.4076
9464,0.4514,0.0048,0.0860,0.4171
9465,0.4132,0.0157,0.0834,0.4453
9466,0.4392,0.0380,0.0703,0.4022
9467,0.2839,0.1157,0.0530,0.5212
9468,0.1513,0.3814,0.0527,0.3755
9469,0.2614,0.0847,0.0744,0.5489
9470,0.2436,0.1665,0.0684,0.4858
9471,0.2313,0.2140,0.0592,0.4703
9472,0.2359,0.1641,0.0498,0.5279
9473,0.2325,0.1024,0.0548,0.5826
9474,0.4000,0.0767,0.0404,0.4128
9475,0.2296,0.1955,0.0512,0.4953
9476,0.3942,0.1252,0.0387,0.4085
9477,0.4014,0.0658,0.0311,0.3827
9478,0.4557,0.0444,0.0340,0.4173
9479,0.4628,0.0399,0.0342,0.4082
9480,0.4511,0.0507,0.0345,0.4313
9481,0.5970,0.0167,0.0213,0.2294
9482,0.4269,0.0288,0.0274,0.2954
9483,0.5316,0.0395,0.0297,0.3514
9484,0.6065,0.0215,0.0272,0.3098
9485,0.5403,0.0313,0.0291,0.3791
9486,0.5816,0.0234,0.0278,0.3371
9487,0.5604,0.0233,0.0289,0.2917
9488,0.6010,0.0275,0.0272,0.3280
9489,0.5404,0.0633,0.0253,0.3516
9490,0.5585,0.0499,0.0221,0.2972
9491,0.7022,0.0351,0.0189,0.2183
9492,0.7830,0.0124,0.0187,0.1716
9493,0.7468,0.0338,0.0168,0.1879
9494,0.7061,0.0477,0.0178,0.2103
9495,0.7557,0.0225,0.0176,0.1753
9496,0.7869,0.0123,0.0143,0.1602
9497,0.5456,0.1347,0.0301,0.2525
9498,0.6633,0.0748,0.0228,0.1871
9499,0.8112,0.0180,0.0135,0.1371
9500,0.8363,0.0103,0.0178,0.1223
9501,0.9014,0.0037,0.0082,0.0772
9502,0.9447,0.0015,0.0013,0.0442
9503,0.8830,0.0095,0.0105,0.0853
9504,0.8361,0.0160,0.0146,0.1135
9505,0.8773,0.0078,0.0117,0.0912
9506,0.8789,0.0102,0.0131,0.0875
9507,0.8491,0.0137,0.0155,0.1097
9508,0.8058,0.0196,0.0109,0.1302
9509,0.7576,0.0532,0.0173,0.1349
9510,0.3561,0.3615,0.0311,0.2240
9511,0.2790,0.4203,0.0260,0.2371
9512,0.1886,0.5754,0.0266,0.1701
9513,0.3322,0.4362,0.0360,0.1593
9514,0.5282,0.2909,0.0265,0.1309
9515,0.2429,0.4412,0.0217,0.1230
9516,0.7287,0.0506,0.0168,0.0770
9517,0.8385,0.0470,0.0083,0.0766
9518,0.7203,0.1438,0.0123,0.1101
9519,0.8411,0.0428,0.0125,0.0942
9520,0.8036,0.0595,0.0135,0.1140
9521,0.8756,0.0157,0.0102,0.0751
9522,0.6651,0.0709,0.0241,0.1899
9523,0.8358,0.0379,0.0119,0.0968
9524,0.8716,0.0242,0.0102,0.0817
9525,0.8424,0.0363,0.0123,0.0941
9526,0.7816,0.0390,0.0184,0.1262
9527,0.6395,0.0949,0.0240,0.1929
9528,0.7774,0.0597,0.0165,0.1265
9529,0.8394,0.0257,0.0132,0.0970
9530,0.7357,0.0624,0.0215,0.1573
9531,0.8536,0.0242,0.0118,0.0947
9532,0.8175,0.0302,0.0159,0.1143
9533,0.8764,0.0160,0.0105,0.0764
9534,0.9091,0.0092,0.0091,0.0635
9535,0.7337,0.0555,0.0204,0.1702
9536,0.8379,0.0370,0.0117,0.1045
9537,0.0173,0.0000,0.3032,0.1566
9538,0.0104,0.0000,0.2575,0.2096
9539,0.0162,0.0000,0.3069,0.2203
9540,0.0085,0.0000,0.2587,0.3135
9541,0.0486,0.0000,0.3426,0.1883
9542,0.0559,0.0078,0.3041,0.1135
9543,0.0182,0.0109,0.1603,0.1569
9544,0.0069,0.0045,0.1847,0.2367
9545,0.0601,0.0022,0.2352,0.1138
9546,0.0502,0.0002,0.2517,0.2074
9547,0.0045,0.0003,0.2748,0.4805
9548,0.0178,0.0015,0.2924,0.5514
9549,0.0000,0.0001,0.2017,0.6755
9550,0.0000,0.0001,0.1853,0.6183
9551,0.0000,0.0000,0.2674,0.4638
9552,0.0031,0.0001,0.3046,0.4130
9553,0.0002,0.0002,0.2842,0.4304
9554,0.0064,0.3555,0.1309,0.2787
9555,0.0027,0.0624,0.2449,0.2848
9556,0.0445,0.0000,0.3142,0.3742
9557,0.2774,0.0000,0.3916,0.2833
9558,0.0375,0.0000,0.3267,0.5734
9559,0.0024,0.0011,0.2622,0.6592
9560,0.0020,0.0022,0.3095,0.5155
9561,0.0009,0.0003,0.2801,0.5952
9562,0.0005,0.0020,0.2169,0.6254
9563,0.0003,0.0015,0.1927,0.6722
9564,0.0024,0.0005,0.1857,0.6217
9565,0.0004,0.0000,0.1993,0.6818
9566,0.0026,0.0001,0.2235,0.6209
9567,0.0050,0.0000,0.2265,0.6296
9568,0.0031,0.0000,0.2190,0.6862
9569,0.0044,0.0015,0.2365,0.6346
9570,0.0047,0.0007,0.2258,0.5558
9571,0.0030,0.0002,0.1859,0.6090
9572,0.0004,0.0224,0.1655,0.6619
9573,0.0001,0.0310,0.1807,0.6467
9574,0.0000,0.0579,0.1861,0.6465
9575,0.0034,0.0673,0.1935,0.6473
9576,0.0039,0.2088,0.1811,0.5360
9577,0.0094,0.2601,0.1995,0.4753
9578,0.0239,0.1536,0.2314,0.5103
9579,0.0306,0.1577,0.2261,0.5050
9580,0.0150,0.2443,0.1415,0.4010
9581,0.0204,0.2922,0.1327,0.3622
9582,0.0302,0.1257,0.2174,0.4968
9583,0.0430,0.1758,0.1782,0.4604
9584,0.1496,0.0059,0.2495,0.4809
9585,0.1269,0.0057,0.2232,0.4610
9586,0.0777,0.0138,0.2435,0.5744
9587,0.1083,0.0223,0.2156,0.5678
9588,0.1228,0.0403,0.1890,0.5685
9589,0.1197,0.0220,0.1873,0.5971
9590,0.2600,0.0068,0.2075,0.4663
9591,0.0772,0.0347,0.1783,0.6764
9592,0.1888,0.0091,0.1901,0.5730
9593,0.1701,0.0258,0.1980,0.5586
9594,0.2989,0.0241,0.1812,0.4488
9595,0.5264,0.0058,0.1400,0.2888
9596,0.3771,0.1073,0.1164,0.3371
9597,0.2987,0.1277,0.1161,0.3967
9598,0.3639,0.0438,0.1501,0.4006
9599,0.2260,0.0712,0.1707,0.5124
9600,0.3109,0.0648,0.1375,0.4525
9601,0.4223,0.0362,0.1175,0.3873
9602,0.3446,0.0638,0.1099,0.4562
9603,0.1907,0.1353,0.1027,0.5476
9604,0.2066,0.1113,0.1089,0.5482
9605,0.1759,0.1391,0.0959,0.5555
9606,0.1795,0.1766,0.0802,0.5307
9607,0.2903,0.1575,0.0750,0.4523
9608,0.1982,0.2022,0.0601,0.5023
9609,0.2325,0.1028,0.0635,0.4720
9610,0.4608,0.0293,0.0873,0.3767
9611,0.4608,0.0208,0.0949,0.3800
9612,0.4897,0.0112,0.0850,0.3314
9613,0.3978,0.0444,0.0706,0.3982
9614,0.3972,0.0184,0.0863,0.4422
9615,0.2523,0.0491,0.0709,0.5697
9616,0.2522,0.0940,0.0550,0.5564
9617,0.2205,0.1589,0.0573,0.5131
9618,0.3225,0.1238,0.0468,0.4830
9619,0.3815,0.0529,0.0538,0.4875
9620,0.2482,0.1666,0.0767,0.4707
9621,0.2586,0.1759,0.0562,0.3869
9622,0.3056,0.0743,0.0589,0.5116
9623,0.3793,0.0476,0.0462,0.5014
9624,0.4461,0.1231,0.0309,0.3720
9625,0.3878,0.0564,0.0195,0.2894
9626,0.3736,0.0245,0.0275,0.3218
9627,0.5105,0.0232,0.0310,0.3771
9628,0.4030,0.0330,0.0413,0.4191
9629,0.4865,0.0352,0.0367,0.3975
9630,0.4891,0.0228,0.0241,0.2420
9631,0.5442,0.0107,0.0248,0.2727
9632,0.5650,0.0132,0.0195,0.2276
9633,0.5305,0.0212,0.0240,0.2693
9634,0.5853,0.0300,0.0261,0.3207
9635,0.6654,0.0164,0.0238,0.2662
9636,0.5940,0.0231,0.0389,0.2960
9637,0.6159,0.0359,0.0324,0.2472
9638,0.5013,0.0544,0.0376,0.2913
9639,0.6440,0.0420,0.0213,0.2580
9640,0.8036,0.0203,0.0148,0.1426
9641,0.7400,0.0256,0.0218,0.1994
9642,0.7512,0.0281,0.0196,0.1857
9643,0.6721,0.0496,0.0167,0.2315
9644,0.7164,0.0306,0.0191,0.2080
9645,0.7441,0.0376,0.0181,0.1795
9646,0.3954,0.2238,0.0446,0.2756
9647,0.6637,0.0734,0.0198,0.2190
9648,0.8398,0.0168,0.0110,0.1145
9649,0.8582,0.0071,0.0108,0.1075
9650,0.8262,0.0145,0.0115,0.1208
9651,0.8928,0.0039,0.0080,0.0844
9652,0.8327,0.0184,0.0116,0.1157
9653,0.8763,0.0092,0.0111,0.0909
9654,0.8620,0.0156,0.0121,0.0955
9655,0.8745,0.0091,0.0126,0.0926
9656,0.8201,0.0216,0.0172,0.1262
9657,0.6275,0.1194,0.0228,0.1755
9658,0.6858,0.0785,0.0320,0.1650
9659,0.4151,0.2909,0.0330,0.2338
9660,0.3083,0.3371,0.0211,0.2641
9661,0.2934,0.4939,0.0197,0.1671
9662,0.6785,0.2141,0.0128,0.0776
9663,0.3079,0.5031,0.0239,0.1383
9664,0.2566,0.5206,0.0258,0.1300
9665,0.6085,0.0705,0.0307,0.1152
9666,0.8880,0.0170,0.0061,0.0618
9667,0.9448,0.0112,0.0024,0.0333
9668,0.8945,0.0301,0.0057,0.0610
9669,0.8278,0.0397,0.0118,0.1047
9670,0.8196,0.0407,0.0136,0.1151
9671,0.6775,0.0752,0.0210,0.1885
9672,0.8109,0.0302,0.0154,0.1281
9673,0.8687,0.0222,0.0091,0.0840
9674,0.8664,0.0143,0.0108,0.0845
9675,0.8249,0.0334,0.0137,0.1036
9676,0.7932,0.0550,0.0152,0.1162
9677,0.8374,0.0322,0.0122,0.0969
9678,0.8099,0.0488,0.0146,0.1116
9679,0.8012,0.0338,0.0171,0.1207
9680,0.8513,0.0314,0.0116,0.0878
9681,0.9103,0.0104,0.0073,0.0578
9682,0.8766,0.0150,0.0105,0.0809
9683,0.8579,0.0196,0.0135,0.0979
9684,0.8289,0.0342,0.0128,0.1086
9685,0.8058,0.0412,0.0148,0.1237
9686,0.0237,0.0001,0.2391,0.3051
9687,0.0031,0.0000,0.2218,0.5401
9688,0.0036,0.0000,0.2438,0.5074
9689,0.0140,0.0000,0.2712,0.3062
9690,0.0527,0.0000,0.3540,0.1216
9691,0.0658,0.0034,0.3207,0.1425
9692,0.0188,0.1324,0.2085,0.3294
9693,0.0164,0.0031,0.3359,0.3967
9694,0.0794,0.0022,0.2751,0.1419
9695,0.1377,0.0000,0.3063,0.1062
9696,0.0081,0.0004,0.2802,0.4515
9697,0.0239,0.0000,0.2941,0.5776
9698,0.0001,0.0000,0.1792,0.7188
9699,0.0000,0.0000,0.1921,0.6064
9700,0.0034,0.0002,0.2592,0.5098
9701,0.0054,0.0000,0.2720,0.4611
9702,0.0000,0.0000,0.2642,0.4119
9703,0.0001,0.0038,0.2836,0.4446
9704,0.0005,0.0057,0.2438,0.3646
9705,0.0154,0.0000,0.2687,0.4953
9706,0.1741,0.0000,0.3138,0.4489
9707,0.2067,0.0000,0.3938,0.3466
9708,0.0686,0.0002,0.3382,0.5294
9709,0.0058,0.0061,0.2621,0.6444
9710,0.0015,0.0010,0.2237,0.6689
9711,0.0015,0.0015,0.1943,0.6740
9712,0.0039,0.0005,0.2316,0.5999
9713,0.0031,0.0018,0.2414,0.6379
9714,0.0040,0.0000,0.2268,0.6620
9715,0.0054,0.0000,0.2552,0.6382
9716,0.0015,0.0000,0.2285,0.6553
9717,0.0008,0.0000,0.2188,0.6884
9718,0.0017,0.0010,0.2118,0.6998
9719,0.0001,0.0144,0.1977,0.6888
9720,0.0005,0.0201,0.1720,0.6305
9721,0.0000,0.0177,0.1786,0.6607
9722,0.0002,0.0339,0.1579,0.6589
9723,0.0000,0.0138,0.1436,0.6634
9724,0.0003,0.0460,0.1708,0.7064
9725,0.0007,0.3189,0.1453,0.4749
9726,0.0030,0.2376,0.1868,0.4973
9727,0.0083,0.1010,0.2038,0.5925
9728,0.0130,0.2222,0.1801,0.4629
9729,0.0134,0.2951,0.1413,0.3839
9730,0.0263,0.2246,0.1729,0.4364
9731,0.0349,0.0884,0.2029,0.5564
9732,0.0453,0.1537,0.1550,0.4141
9733,0.0892,0.0601,0.1706,0.4844
9734,0.0702,0.1073,0.1743,0.5202
9735,0.0761,0.0152,0.1975,0.5966
9736,0.0711,0.1190,0.1792,0.5538
9737,0.0885,0.0827,0.1618,0.5735
9738,0.0749,0.2274,0.1331,0.5041
9739,0.1480,0.2069,0.1369,0.4489
9740,0.1702,0.0561,0.1844,0.5436
9741,0.2381,0.0082,0.1862,0.5158
9742,0.1869,0.0272,0.1685,0.5798
9743,0.3465,0.0337,0.1447,0.4369
9744,0.4166,0.0455,0.1312,0.3490
9745,0.3361,0.1283,0.1079,0.3651
9746,0.2285,0.0935,0.1033,0.4362
9747,0.1562,0.1539,0.1313,0.5030
9748,0.1808,0.1001,0.1465,0.5412
9749,0.3701,0.0431,0.1389,0.4160
9750,0.3698,0.0334,0.1329,0.4207
9751,0.2389,0.0841,0.1219,0.5161
9752,0.3086,0.0296,0.1250,0.4788
9753,0.2466,0.0615,0.1148,0.5260
9754,0.2932,0.0623,0.1067,0.4726
9755,0.2926,0.1481,0.0844,0.4468
9756,0.5402,0.0276,0.0740,0.3396
9757,0.3613,0.0872,0.0774,0.4400
9758,0.4365,0.0381,0.0812,0.4085
9759,0.4450,0.0284,0.0845,0.3987
9760,0.3340,0.0630,0.0869,0.4637
9761,0.3309,0.0500,0.0705,0.4562
9762,0.3287,0.0318,0.0651,0.3874
9763,0.3319,0.0392,0.0811,0.5092
9764,0.1873,0.0863,0.0593,0.4925
9765,0.3103,0.0302,0.0470,0.5126
9766,0.2705,0.1285,0.0560,0.4717
9767,0.2290,0.0878,0.0659,0.5703
9768,0.2835,0.0795,0.0631,0.5280
9769,0.2350,0.1577,0.0593,0.4009
9770,0.2829,0.0845,0.0613,0.4610
9771,0.2741,0.0602,0.0594,0.5583
9772,0.3741,0.1552,0.0420,0.3927
9773,0.3390,0.0559,0.0411,0.5346
9774,0.2497,0.0352,0.0233,0.2621
9775,0.2888,0.0943,0.0349,0.5021
9776,0.4418,0.0529,0.0365,0.4413
9777,0.3999,0.0666,0.0327,0.4792
9778,0.5093,0.0305,0.0323,0.3905
9779,0.6379,0.0158,0.0254,0.2810
9780,0.5634,0.0223,0.0316,0.2982
9781,0.4932,0.0093,0.0185,0.1893
9782,0.6162,0.0289,0.0255,0.2880
9783,0.6386,0.0329,0.0316,0.2786
9784,0.6260,0.0164,0.0223,0.2450
9785,0.6455,0.0260,0.0284,0.2551
9786,0.6409,0.0095,0.0228,0.2226
9787,0.6153,0.0403,0.0340,0.2660
9788,0.8038,0.0127,0.0123,0.1520
9789,0.7666,0.0280,0.0176,0.1722
9790,0.7999,0.0133,0.0158,0.1552
9791,0.8106,0.0079,0.0161,0.1456
9792,0.7165,0.0198,0.0160,0.1968
9793,0.7201,0.0142,0.0137,0.1933
9794,0.3864,0.2597,0.0246,0.2616
9795,0.4594,0.1434,0.0333,0.2363
9796,0.7735,0.0328,0.0166,0.1276
9797,0.8099,0.0255,0.0113,0.1318
9798,0.8020,0.0126,0.0161,0.1213
9799,0.8414,0.0079,0.0170,0.1188
9800,0.8527,0.0083,0.0146,0.1103
9801,0.7950,0.0142,0.0123,0.1198
9802,0.7962,0.0178,0.0146,0.1196
9803,0.7616,0.0156,0.0143,0.1110
9804,0.8672,0.0104,0.0150,0.0962
9805,0.8493,0.0170,0.0135,0.1033
9806,0.3919,0.3380,0.0317,0.1824
9807,0.3515,0.3336,0.0378,0.2292
9808,0.3583,0.3531,0.0247,0.2357
9809,0.3156,0.3375,0.0235,0.2848
9810,0.2879,0.4379,0.0226,0.2218
9811,0.6969,0.2272,0.0078,0.0555
9812,0.7030,0.1751,0.0197,0.0890
9813,0.6168,0.2390,0.0184,0.1008
9814,0.7215,0.0724,0.0290,0.1312
9815,0.6708,0.0796,0.0173,0.1086
9816,0.8073,0.0623,0.0101,0.1093
9817,0.8605,0.0391,0.0073,0.0815
9818,0.6593,0.1164,0.0171,0.1919
9819,0.7382,0.0717,0.0189,0.1543
9820,0.5890,0.0795,0.0240,0.2244
9821,0.7417,0.0497,0.0162,0.1470
9822,0.7722,0.0386,0.0140,0.1337
9823,0.8452,0.0327,0.0102,0.0970
9824,0.7717,0.0606,0.0144,0.1281
9825,0.8576,0.0384,0.0082,0.0784
9826,0.9268,0.0148,0.0045,0.0407
9827,0.8747,0.0285,0.0092,0.0723
9828,0.8626,0.0280,0.0110,0.0833
9829,0.8780,0.0188,0.0114,0.0789
9830,0.8959,0.0105,0.0110,0.0695
9831,0.8762,0.0077,0.0111,0.0723
9832,0.8920,0.0103,0.0085,0.0708
9833,0.8354,0.0109,0.0135,0.1035
9834,0.9114,0.0073,0.0091,0.0642
9835,0.0182,0.0000,0.2573,0.3503
9836,0.0026,0.0000,0.2110,0.5736
9837,0.0000,0.0000,0.2266,0.6420
9838,0.0002,0.0000,0.2171,0.5469
9839,0.0385,0.0000,0.3344,0.2662
9840,0.0552,0.0355,0.2954,0.2204
9841,0.0313,0.1811,0.2300,0.2977
9842,0.0160,0.0054,0.3353,0.4215
9843,0.0703,0.0002,0.2806,0.2331
9844,0.1045,0.0001,0.2974,0.1640
9845,0.0080,0.0001,0.2829,0.4026
9846,0.0035,0.0000,0.2807,0.6077
9847,0.0001,0.0000,0.1690,0.7503
9848,0.0000,0.0002,0.2310,0.5765
9849,0.0000,0.0001,0.2401,0.4594
9850,0.0005,0.0000,0.2322,0.5359
9851,0.0002,0.0000,0.2500,0.4423
9852,0.0013,0.0000,0.3172,0.3840
9853,0.0004,0.0004,0.2708,0.3892
9854,0.0051,0.0000,0.2690,0.5611
9855,0.1251,0.0000,0.3147,0.4917
9856,0.1264,0.0000,0.3382,0.4878
9857,0.0761,0.0000,0.3428,0.5139
9858,0.0306,0.0000,0.2850,0.6065
9859,0.0049,0.0009,0.2301,0.6812
9860,0.0023,0.0118,0.1869,0.7156
9861,0.0142,0.0634,0.2206,0.5388
