EcoTypeID,VegID,treeSpecfrac,EcoTypeDescription
3401,Carya glabra,0.038693145,
3401,Carya illinoensis,0.00156032,
3401,Carya laciniosa,0.002634352,
3401,Carya ovata,0.01797342,
3401,Carya texana,0.002164682,
3401,Carya tomentosa,0.00852841,
3401,Celtis occidentalis,0.007001325,
3401,Cercis canadensis,0.005929042,
3401,Cornus florida,0.013073805,
3401,Crataegus,0.000325358,
3401,Diospyros virginiana,0.005916797,
3401,Fagus grandifolia,0.030559189,
3401,Fraxinus americana,0.05290308,
3401,Fraxinus pennsylvanica,0.015674047,
3401,Fraxinus quadrangulata,0.002676334,
3401,Gleditsia triacanthos,0.007003074,
3401,Juglans nigra,0.01685041,
3401,Juniperus virginiana,0.075372918,
3401,Liquidambar styraciflua,0.010724578,
3401,Liriodendron tulipifera,0.025008857,
3401,Maclura pomifera,0.007509479,
3401,Malus,0.000543138,
3401,Morus,1.75E-06,
3401,Morus alba,0.000176673,
3401,Morus rubra,0.000927096,
3401,Nyssa sylvatica,0.013189254,
3401,Ostrya virginiana,0.004780667,
3401,Pinus echinata,0.008095473,
3401,Pinus strobus,0.00215681,
3401,Pinus virginiana,0.02498874,
3401,Platanus occidentalis,0.013190129,
3401,Populus deltoides,0.007339803,
3401,Prunus americana,5.07E-05,
3401,Prunus serotina,0.022057017,
3401,Quercus alba,0.08697124,
3401,Quercus bicolor,0.003597308,
3401,Quercus coccinea,0.01721775,
3401,Quercus falcata,0.008647358,
3401,Quercus falcata,0.008593132,
3401,Quercus imbricaria,0.007889063,
3401,Quercus lyrata,0.001018057,
3401,Quercus marilandica,0.002202291,
3401,Quercus muehlenbergii,0.021280356,
3401,Quercus palustris,0.007933669,
3401,Quercus prinus,0.010252284,
3401,Quercus rubra,0.041860141,
3401,Quercus stellata,0.060945203,
3401,Quercus velutina,0.068770419,
3401,Robinia pseudoacacia,0.005280949,
3401,Salix nigra,0.00467134,
3401,Sassafras albidum,0.018499941,
3401,Tilia americana,0.001806088,
3401,Ulmus,0.003622672,
3401,Ulmus alata,0.009112655,
3401,Ulmus americana,0.014772315,
3401,Ulmus rubra,0.013861836,
3401,Ulmus thomasii,0.000955959,
3401,UNKNOWN Tree,1.75E-06,
3402,Abies balsamea,0.076789982,
3402,Acer pensylvanicum,0.007889091,
3402,Acer rubrum,0.204970246,
3402,Acer saccharum,0.085526223,
3402,Acer spicatum,2.54E-05,
3402,Alnus glutinosa,0.015255067,
3402,Betula alleghaniensis,0.034830604,
3402,Betula lenta,0.002499095,
3402,Betula papyrifera,0.032405635,
3402,Betula populifolia,0.010818116,
3402,Carpinus caroliniana,0.000290149,
3402,Carya,0.000404514,
3402,Crataegus,0.001219897,
3402,Fagus grandifolia,0.063959883,
3402,Fraxinus americana,0.013768318,
3402,Fraxinus nigra,0.000540059,
3402,Larix laricina,0.013262145,
3402,Ostrya virginiana,0.009704112,
3402,Picea abies,6.35E-06,
3402,Picea glauca,0.001664651,
3402,Picea mariana,0.013353214,
3402,Picea rubens,0.072857084,
3402,Pinus resinosa,0.005377289,
3402,Pinus rigida,0.006978404,
3402,Pinus strobus,0.077787501,
3402,Populus balsamifera,0.008623995,
3402,Populus grandidentata,0.040398503,
3402,Populus tremuloides,0.016591448,
3402,Prunus pensylvanica,0.00050829,
3402,Prunus serotina,0.003814296,
3402,Prunus virginiana,0.004462366,
3402,Quercus alba,0.007912388,
3402,Quercus bicolor,0.001637119,
3402,Quercus ilicifolia,1.69E-05,
3402,Quercus prinus,0.001219897,
3402,Quercus rubra,0.039485697,
3402,Thuja occidentalis,0.062818347,
3402,Tsuga canadensis,0.060018514,
3402,Ulmus americana,0.00030921,
3403,Acer rubrum,0.022899876,
3403,Carpinus caroliniana,0.003390422,
3403,Diospyros virginiana,0.002208617,
3403,Fagus grandifolia,0.05442111,
3403,Liquidambar styraciflua,0.072186919,
3403,Nyssa sylvatica,0.047834005,
3403,Pinus elliottii,0.056571606,
3403,Pinus palustris,0.349019684,
3403,Pinus taeda,0.207939399,
3403,Quercus falcata,0.069978301,
3403,Quercus lyrata,0.010268134,
3403,Quercus marilandica,0.048822071,
3403,Quercus michauxii,0.021834315,
3403,Quercus nigra,0.032625542,
3405,Acer rubrum,3.35E-05,
3405,Asimina triloba,1.16E-08,
3405,Berchemia scandens,0.001086881,
3405,Betula nigra,0.00013496,
3405,Carpinus caroliniana,0.01303487,
3405,Carya,0.000934014,
3405,Celtis,0.000537066,
3405,Celtis laevigata,1.18E-10,
3405,Cercis canadensis,0.01415848,
3405,Cornus,0.09213436,
3405,Cornus amomum,3.55E-05,
3405,Cornus florida,0.03534935,
3405,Crataegus,0.05488577,
3405,Diospyros virginiana,0.009709711,
3405,Gleditsia triacanthos,5.10E-10,
3405,Ilex coriacea,0.004073447,
3405,Ilex decidua,0.000709696,
3405,Ilex glabra,0.01310314,
3405,Ilex opaca,0.006758505,
3405,Ilex vomitoria,0.108321,
3405,Juniperus virginiana,0.01476454,
3405,Maclura pomifera,0.000433948,
3405,Magnolia virginiana,6.15E-05,
3405,Myrica cerifera,0.06787529,
3405,Nyssa sylvatica,0.00046946,
3405,Nyssa sylvatica var. biflora,5.68E-05,
3405,Ostrya virginiana,0.0186754,
3405,Oxydendrum arboreum,0.000342761,
3405,Populus deltoides,0.001074131,
3405,Prunus,3.13E-06,
3405,Quercus falcata,0.03432112,
3405,Quercus incana,0.01973635,
3405,Quercus lyrata,1.89E-05,
3405,Quercus marilandica,0.003889135,
3405,Quercus pumila,0.01103975,
3405,Quercus stellata,0.004752195,
3405,Rhus,0.01311829,
3405,Rhus glabra,3.25E-05,
3405,Salix,7.71E-09,
3405,Salix nigra,0.000116029,
3405,Sassafras albidum,0.03230984,
3405,Smilax,0.3960369,
3405,Smilax rotundifolia,0.02042757,
3405,Ulmus alata,0.001855266,
3405,Ulmus americana,0.001074131,
3405,Ulmus crassifolia,0.002514828,
3406,Acer barbatum,0.002461729,
3406,Acer negundo,0.002760357,
3406,Acer rubrum,0.059014742,
3406,Acer saccharinum,0.000155672,
3406,Acer saccharum,0.000168645,
3406,Aesculus,8.77E-06,
3406,Ailanthus altissima,9.28E-05,
3406,Alnus glutinosa,1.55E-05,
3406,Betula,0.004485875,
3406,Betula nigra,0.000153211,
3406,Carpinus caroliniana,0.004234831,
3406,Carya,0.044468748,
3406,Castanea dentata,1.98E-05,
3406,Celtis,0.000768207,
3406,Celtis occidentalis,1.47E-05,
3406,Cercis canadensis,0.001368539,
3406,Cornus florida,0.026828542,
3406,Crataegus,5.40E-05,
3406,Diospyros virginiana,0.003471853,
3406,Fagus grandifolia,0.009723652,
3406,Fraxinus,0.011451681,
3406,Fraxinus americana,8.91E-05,
3406,Fraxinus pennsylvanica,3.12E-05,
3406,Gleditsia triacanthos,3.01E-05,
3406,Halesia,6.77E-06,
3406,Juglans cinerea,0.000312164,
3406,Juglans nigra,0.000945364,
3406,Juniperus virginiana,0.000196128,
3406,Liquidambar styraciflua,0.081922669,
3406,Liriodendron tulipifera,0.098168494,
3406,Magnolia acuminata,0.000224791,
3406,Magnolia grandiflora,0.000307396,
3406,Magnolia virginiana,0.000333649,
3406,Malus,2.05E-05,
3406,Morus,0.00042738,
3406,Morus rubra,0.000107935,
3406,Nyssa sylvatica,0.015767835,
3406,Nyssa sylvatica,0.000707856,
3406,Ostrya virginiana,0.000952132,
3406,Oxydendrum arboreum,0.029971516,
3406,Paulownia tomentosa,6.08E-05,
3406,Pinus echinata,0.060748208,
3406,Pinus elliottii,0.000364106,
3406,Pinus palustris,0.003424629,
3406,Pinus rigida,0.001297574,
3406,Pinus strobus,0.007965112,
3406,Pinus taeda,0.167370776,
3406,Pinus virginiana,0.082375226,
3406,Platanus occidentalis,0.00350508,
3406,Populus,0.000822508,
3406,Prunus,6.88E-05,
3406,Prunus serotina,0.008699375,
3406,Quercus alba,0.084804447,
3406,Quercus bicolor,0.000115934,
3406,Quercus coccinea,0.022814914,
3406,Quercus durandii,3.02E-05,
3406,Quercus falcata,0.031121263,
3406,Quercus falcata,0.000591359,
3406,Quercus laurifolia,0.001361925,
3406,Quercus lyrata,0.000208127,
3406,Quercus marilandica,0.003275828,
3406,Quercus michauxii,0.000260786,
3406,Quercus muehlenbergii,8.62E-05,
3406,Quercus nigra,0.015416393,
3406,Quercus phellos,0.00581324,
3406,Quercus prinus,0.032340386,
3406,Quercus rubra,0.015387474,
3406,Quercus shumardii,6.00E-05,
3406,Quercus stellata,0.017476689,
3406,Quercus stellata,5.95E-06,
3406,Quercus velutina,0.016156553,
3406,Quercus virginiana,9.64E-06,
3406,Robinia pseudoacacia,0.001712392,
3406,Salix,0.000579001,
3406,Sassafras albidum,0.000905215,
3406,Tilia,0.000407229,
3406,Tilia americana,9.81E-05,
3406,Tilia heterophylla,8.90E-05,
3406,Tsuga,0.000333956,
3406,Ulmus,0.008849407,
3406,Ulmus alata,0.000257146,
3406,Ulmus americana,0.000105371,
3406,Ulmus rubra,7.33E-05,
3406,UNKNOWN Tree,0.000204076,
3406,UNKNOWN Umbellularia/Vaccinium,0.000101474,
3407,Abies balsamea,0.019937927,
3407,Acer negundo,0.000929888,
3407,Acer rubrum,0.043294492,
3407,Acer saccharinum,0.001057079,
3407,Acer saccharum,0.022716734,
3407,Acer spicatum,2.44E-05,
3407,Betula alleghaniensis,0.002179305,
3407,Betula nigra,0.000245463,
3407,Betula papyrifera,0.026825617,
3407,Carpinus caroliniana,1.20E-05,
3407,Celtis occidentalis,0.000102373,
3407,Fagus grandifolia,0.005435079,
3407,Fraxinus americana,0.001028771,
3407,Fraxinus nigra,0.017204489,
3407,Fraxinus pennsylvanica,0.001824877,
3407,Juniperus virginiana,0.0002284,
3407,Larix laricina,0.003722656,
3407,Ostrya virginiana,0.001121062,
3407,Picea glauca,0.001361872,
3407,Picea mariana,0.014610651,
3407,Pinus banksiana,0.290527344,
3407,Pinus resinosa,0.132365638,
3407,Pinus strobus,0.030574641,
3407,Populus balsamifera,0.011077229,
3407,Populus grandidentata,0.049261988,
3407,Populus tremuloides,0.110505113,
3407,Prunus pensylvanica,5.23E-05,
3407,Prunus serotina,0.005055445,
3407,Prunus virginiana,0.000226462,
3407,Quercus alba,0.022266913,
3407,Quercus ellipsoidalis,0.015337344,
3407,Quercus macrocarpa,0.016399852,
3407,Quercus palustris,0.000688304,
3407,Quercus prinus,0.000409104,
3407,Quercus rubra,0.071221395,
3407,Quercus velutina,0.035366011,
3407,Sassafras albidum,0.000241197,
3407,Thuja occidentalis,0.024008031,
3407,Tilia americana,0.008067307,
3407,Tsuga canadensis,0.00200054,
3407,Ulmus americana,0.008984398,
3407,UNKNOWN Tree,0.001500308,
3408,Pinus taeda,0.987784135,
3408,Quercus stellata,0.012215865,
3409,Acer rubrum,0.404062757,
3409,Acer saccharum,0.05586291,
3409,Betula alleghaniensis,0.03356314,
3409,Betula papyrifera,0.118194456,
3409,Fagus grandifolia,0.338383409,
3409,Populus tremuloides,0.016597157,
3409,Ulmus americana,0.03333617,
3410,Acacia berlandieri,2.87E-08,
3410,Bumelia lanuginosa,4.25E-05,
3410,Carya illinoinensis,6.69E-05,
3410,Celtis,1.79E-09,
3410,Celtis laevigata,6.69E-05,
3410,Celtis lindheimeri,0.000302866,
3410,Celtis occidentalis,1.54E-10,
3410,Cercis canadensis,1.35E-15,
3410,Cornus florida,1.35E-15,
3410,Corylus,6.77E-15,
3410,Desmanthus,6.93E-08,
3410,Desmanthus illinoensis,4.46E-07,
3410,Diospyros,2.73E-09,
3410,Heteropogon contortus,0.001970356,
3410,Ilex vomitoria,5.09E-09,
3410,Juniperus virginiana,1.13E-15,
3410,Mimosa borealis,2.15E-07,
3410,Mimosa microphylla,1.05E-08,
3410,Pithecellobium flexicaule,9.85E-11,
3410,Populus deltoides,2.26E-07,
3410,Prosopis juliflora,0.003143705,
3410,Prunus americana,2.74E-06,
3410,Quercus,2.51E-07,
3410,Quercus alba,1.47E-14,
3410,Quercus durandii var. breviloba,0.02513091,
3410,Quercus havardii,1.31E-06,
3410,Quercus marilandica,0.04811086,
3410,Quercus stellata,0.3120085,
3410,Quercus velutina,1.47E-14,
3410,Quercus virginiana,0.6080231,
3410,Rhus,4.61E-10,
3410,Rhus aromatica,1.22E-14,
3410,Sassafras albidum,7.90E-15,
3410,Smilax,0.000799247,
3410,Tamarix,2.22E-06,
3410,Ulmus,4.61E-10,
3410,Ulmus alata,4.73E-05,
3410,Ulmus americana,6.69E-05,
3410,Ulmus crassifolia,0.000212363,
3411,Acer negundo,3.62E-05,
3411,Acer rubrum,0.003106928,
3411,Acer saccharinum,0.001625486,
3411,Acer saccharum,0.000175436,
3411,Aesculus,3.06E-05,
3411,Aesculus flava,8.91E-08,
3411,Aesculus glabra,1.07E-05,
3411,Alnus,0.01149601,
3411,Alnus incana ssp. rugosa,9.78E-05,
3411,Alnus rugosa,0.018464,
3411,Asimina triloba,0.03738902,
3411,Betula nigra,9.65E-06,
3411,Carpinus caroliniana,0.1727377,
3411,Carya,4.72E-05,
3411,Carya cordiformis,0.000191755,
3411,Carya glabra,7.45E-05,
3411,Carya ovata,4.02E-05,
3411,Celtis,2.72E-08,
3411,Celtis occidentalis,2.07E-05,
3411,Cercis,1.01E-06,
3411,Cercis canadensis,0.001636236,
3411,Cornus,0.000178405,
3411,Cornus amomum,8.52E-05,
3411,Cornus canadensis,2.99E-05,
3411,Cornus florida,0.0353772,
3411,Cornus foemina ssp. racemosa,0.1647808,
3411,Cornus racemosa,0.001362704,
3411,Cornus sericea ssp. sericea,0.000449547,
3411,Cornus stolonifera,0.02334418,
3411,Corylus,0.01256176,
3411,Corylus americana,0.04580719,
3411,Crataegus,0.05724558,
3411,Crataegus douglasii,0.000111605,
3411,Diospyros,6.73E-08,
3411,Diospyros virginiana,3.67E-08,
3411,Fagus grandifolia,0.000168808,
3411,Fraxinus americana,0.0001541,
3411,Fraxinus pennsylvanica,4.10E-08,
3411,Gleditsia triacanthos,8.06E-08,
3411,Hamamelis virginiana,0.01052594,
3411,Ilex verticillata,5.87E-06,
3411,Juglans nigra,6.72E-07,
3411,Juniperus virginiana,0.000160279,
3411,Larix laricina,0.000874272,
3411,Lindera benzoin,9.40E-05,
3411,Liquidambar styraciflua,6.52E-06,
3411,Liriodendron tulipifera,4.42E-05,
3411,Magnolia acuminata,3.33E-09,
3411,Morus rubra,2.04E-05,
3411,Myrica aspleniifolia,0.000309072,
3411,Nyssa sylvatica,1.85E-05,
3411,Ostrya virginiana,0.103205,
3411,Oxydendrum arboreum,3.96E-06,
3411,Pinus echinata,8.09E-09,
3411,Pinus strobus,2.27E-06,
3411,Pinus taeda,3.25E-10,
3411,Pinus virginiana,3.70E-05,
3411,Platanus occidentalis,2.97E-08,
3411,Populus balsamifera,1.66E-06,
3411,Populus tremuloides,0.000704656,
3411,Populus tremuloides,8.44E-05,
3411,Prunus pensylvanica,0.000309072,
3411,Prunus serotina,0.000113587,
3411,Prunus virginiana,6.92E-06,
3411,Quercus alba,6.23E-05,
3411,Quercus coccinea,4.54E-06,
3411,Quercus muehlenbergii,3.46E-09,
3411,Quercus palustris,1.92E-06,
3411,Quercus prinus,0.00146301,
3411,Quercus rubra,8.77E-07,
3411,Quercus velutina,1.23E-05,
3411,Rhus hirta,2.65E-05,
3411,Robinia pseudoacacia,2.07E-05,
3411,Salix,0.04763487,
3411,Sassafras albidum,0.001506284,
3411,Smilax,0.00011935,
3411,Smilax hispida,0.1605232,
3411,Smilax rotundifolia,0.03283765,
3411,Smilax tamnoides,0.001474309,
3411,Thuja occidentalis,0.0016267,
3411,Tilia americana,6.95E-08,
3411,Ulmus,4.33E-05,
3411,Ulmus alata,7.68E-07,
3411,Ulmus americana,0.04726454,
3412,Acer negundo,0.086842651,
3412,Acer rubrum,0.234415517,
3412,Acer saccharum,0.027953532,
3412,Betula papyrifera,0.066149777,
3412,Carpinus caroliniana,0.003215434,
3412,Carya cordiformis,0.029224147,
3412,Fraxinus americana,0.016129032,
3412,Liriodendron tulipifera,0.016388341,
3412,Populus grandidentata,0.227025205,
3412,Populus tremuloides,0.056736853,
3412,Quercus rubra,0.126050202,
3412,Quercus velutina,0.002411576,
3412,Salix nigra,0.076548076,
3412,Sassafras albidum,0.000674204,
3412,Ulmus americana,0.030235453,
3413,Celtis occidentalis,0.018320058,
3413,Fraxinus americana,0.000506879,
3413,Juniperus virginiana,0.624764663,
3413,Robinia pseudoacacia,0.130847212,
3413,Ulmus americana,0.225416365,
3413,UNKNOWN Tree,0.000144823,
3414,Acer rubrum,0.240411659,
3414,Acer saccharum,0.115443621,
3414,Fagus grandifolia,0.266811557,
3414,Fraxinus americana,0.114612631,
3414,Populus tremuloides,0.113781642,
3414,Prunus serotina,0.14893889,
3415,Acer rubrum,0.040209525,
3415,Cornus florida,0.002884761,
3415,Diospyros virginiana,0.016903689,
3415,Fraxinus pennsylvanica,0.03664153,
3415,Juniperus virginiana,0.104559947,
3415,Liquidambar styraciflua,0.135204211,
3415,Nyssa sylvatica,0.001999089,
3415,Pinus echinata,0.089807176,
3415,Quercus falcata,0.064426337,
3415,Quercus marilandica,0.01515765,
3415,Quercus nigra,0.220051622,
3415,Quercus stellata,0.08191204,
3415,Ulmus alata,0.104990131,
3415,Ulmus americana,0.08525229,
3416,Liquidambar styraciflua,0.181938326,
3416,Nyssa sylvatica,0.02092511,
3416,Pinus echinata,0.123788546,
3416,Pinus virginiana,0.524889868,
3416,Prunus serotina,0.119162996,
3416,Quercus alba,0.029295154,
3417,Acer negundo,0.002210575,
3417,Acer pensylvanicum,3.17E-11,
3417,Acer rubrum,0.06330269,
3417,Acer saccharum,0.0344287,
3417,Aesculus,5.97E-05,
3417,Aesculus flava,9.97E-06,
3417,Aesculus glabra,6.45E-08,
3417,Alnus,0.00018483,
3417,Alnus rugosa,8.79E-05,
3417,Asimina triloba,0.02644564,
3417,Betula nigra,0.00020681,
3417,Carpinus caroliniana,0.02072321,
3417,Carya,0.01206826,
3417,Carya cordiformis,8.79E-05,
3417,Carya glabra,0.000744947,
3417,Carya tomentosa,0.000345156,
3417,Cassia nictitans,0.002170424,
3417,Celtis,0.01235345,
3417,Celtis occidentalis,0.000212664,
3417,Cercis,0.002150297,
3417,Cercis canadensis,0.02918213,
3417,Cornus,0.000294106,
3417,Cornus florida,0.2131776,
3417,Cornus foemina ssp. racemosa,0.000206646,
3417,Crataegus,0.03025043,
3417,Desmanthus illinoensis,1.37E-07,
3417,Diospyros,0.002147629,
3417,Diospyros virginiana,8.79E-05,
3417,Fagus grandifolia,0.002326177,
3417,Fraxinus americana,0.01296011,
3417,Fraxinus pennsylvanica,0.002002789,
3417,Ilex opaca,0.000566565,
3417,Juniperus virginiana,0.02382391,
3417,Lindera benzoin,0.001643679,
3417,Liquidambar styraciflua,0.01587775,
3417,Liriodendron tulipifera,0.00786863,
3417,Maclura pomifera,0.00048582,
3417,Magnolia acuminata,6.48E-09,
3417,Morus rubra,0.002360302,
3417,Myrica cerifera,0.000872754,
3417,Nyssa sylvatica,0.006881969,
3417,Ostrya virginiana,0.02582603,
3417,Oxydendrum arboreum,0.04403431,
3417,Pinus echinata,4.74E-06,
3417,Pinus strobus,0.02099213,
3417,Pinus virginiana,0.002199284,
3417,Platanus occidentalis,0.00018483,
3417,Prunus serotina,0.01839629,
3417,Quercus alba,0.007941282,
3417,Quercus coccinea,0.000159099,
3417,Quercus falcata,0.000466014,
3417,Quercus marilandica,0.000345158,
3417,Quercus nigra,1.05E-09,
3417,Quercus prinus,0.002761579,
3417,Quercus rubra,0.001922074,
3417,Quercus stellata,0.000293511,
3417,Quercus velutina,0.002554349,
3417,Rhus,0.01146963,
3417,Rhus copallinum,0.000345156,
3417,Robinia pseudoacacia,0.000212664,
3417,Salix,0.02586417,
3417,Salix nigra,0.00002198,
3417,Sassafras albidum,0.1373414,
3417,Smilax,0.1426546,
3417,Smilax hispida,0.000206646,
3417,Smilax rotundifolia,0.01207899,
3417,Tilia americana,3.84E-09,
3417,Tsuga canadensis,0.000157738,
3417,Ulmus,0.001141993,
3417,Ulmus alata,0.004573093,
3417,Ulmus americana,0.005041121,
3418,Acer rubrum,0.000140845,
3418,Acer saccharum,0.3346479,
3418,Carya,0.008619718,
3418,Carya glabra,0.049436622,
3418,Cornus florida,5.63E-05,
3418,Fagus grandifolia,0.341549309,
3418,Fraxinus americana,0.072845073,
3418,Nyssa sylvatica,0.016338029,
3418,Ostrya virginiana,0.000225352,
3418,Quercus alba,0.041577467,
3418,Quercus prinus,0.016084508,
3418,Quercus rubra,0.118112681,
3418,Ulmus,0.000225352,
3418,UNKNOWN Tree,0.000140845,
3419,Acer negundo,0.0032649,
3419,Acer pensylvanicum,0.000562036,
3419,Acer rubrum,0.0685987,
3419,Acer saccharum,0.003207842,
3419,Aesculus,6.19E-06,
3419,Aesculus flava,1.05E-06,
3419,Aesculus glabra,7.41E-06,
3419,Alnus,3.14E-06,
3419,Alnus rugosa,5.94E-07,
3419,Asimina triloba,0.02556261,
3419,Betula alleghaniensis,0.000105157,
3419,Betula lenta,0.000479157,
3419,Betula nigra,0.001985881,
3419,Betula populifolia,5.77E-06,
3419,Carpinus caroliniana,0.01030397,
3419,Carya,0.008651461,
3419,Carya cordiformis,5.94E-07,
3419,Carya glabra,0.001184183,
3419,Carya tomentosa,0.003511911,
3419,Cassia nictitans,0.00121011,
3419,Castanea dentata,4.63E-05,
3419,Celtis,0.008519302,
3419,Celtis occidentalis,0.000121077,
3419,Cercis,0.000106246,
3419,Cercis canadensis,0.1178703,
3419,Cornus,0.003194089,
3419,Cornus florida,0.1971831,
3419,Cornus foemina ssp. racemosa,1.82E-06,
3419,Corylus americana,1.36E-09,
3419,Crataegus,0.000311591,
3419,Desmanthus illinoensis,8.76E-05,
3419,Diospyros,0.000799997,
3419,Diospyros virginiana,0.000355289,
3419,Fagus grandifolia,0.002785133,
3419,Fraxinus americana,0.001554021,
3419,Fraxinus pennsylvanica,0.000265591,
3419,Halesia carolina,4.57E-05,
3419,Hamamelis virginiana,0.001647351,
3419,Ilex,3.78E-05,
3419,Ilex coriacea,0.000366475,
3419,Ilex glabra,0.000431734,
3419,Ilex opaca,0.004297497,
3419,Ilex vomitoria,0.000414388,
3419,Juglans nigra,5.37E-09,
3419,Juniperus virginiana,0.02695745,
3419,Lindera benzoin,0.01748615,
3419,Liquidambar styraciflua,0.00537474,
3419,Liriodendron tulipifera,0.006424716,
